Group,Optimizer,JoinOrder,ExecutionTime,Loop,Table,Edge
4c.sql,Reinforcement Learning,1-3-2-0-4-,175.165,81,5,5
4c.sql,Reinforcement Learning,1-3-2-0-4-,174.403,16,5,5
5a.sql,Dynamic Programming,4--3---2---1---0--,953.725,11,5,5
5a.sql,Dynamic Programming,4--3---2---1---0--,948.691,8,5,5
5a.sql,Dynamic Programming,4--3---2---1---0--,958.838,9,5,5
5a.sql,Dynamic Programming,4--3---2---1---0--,953.42,15,5,5
5a.sql,Dynamic Programming,4--3---2---1---0--,956.908,53,5,5
5a.sql,Dynamic Programming,4--3---2---1---0--,960.874,48,5,5
5a.sql,Dynamic Programming,4--3---2---1---0--,951.478,19,5,5
5a.sql,Dynamic Programming,4--3---2---1---0--,958.557,63,5,5
5a.sql,Dynamic Programming,4--3---2---1---0--,954.77,16,5,5
5a.sql,Dynamic Programming,4--3---2---1---0--,955.255,18,5,5
5a.sql,Reinforcement Learning,0-2-3-1-4-,120.812,24,5,5
5a.sql,Reinforcement Learning,0-2-4-3-1-,122.94,53,5,5
5a.sql,Reinforcement Learning,0-2-3-1-4-,119.666,11,5,5
5a.sql,Reinforcement Learning,0-2-3-4-1-,119.602,72,5,5
5a.sql,Reinforcement Learning,0-2-3-4-1-,118.701,27,5,5
5a.sql,Reinforcement Learning,0-2-3-1-4-,119.099,15,5,5
5a.sql,Reinforcement Learning,0-2-4-3-1-,122.429,22,5,5
5a.sql,Reinforcement Learning,0-2-3-4-1-,120.002,36,5,5
5a.sql,Reinforcement Learning,0-2-3-1-4-,118.588,13,5,5
5a.sql,Reinforcement Learning,0-2-3-4-1-,121.317,74,5,5
5b.sql,Dynamic Programming,4--3---2---1---0--,650.927,46,5,5
5b.sql,Dynamic Programming,4--3---2---1---0--,643.246,38,5,5
5b.sql,Dynamic Programming,4--3---2---1---0--,642.92,9,5,5
5b.sql,Dynamic Programming,4--3---2---1---0--,647.673,50,5,5
5b.sql,Dynamic Programming,4--3---2---1---0--,648.53,93,5,5
5b.sql,Dynamic Programming,4--3---2---1---0--,643.393,15,5,5
5b.sql,Dynamic Programming,4--3---2---1---0--,650.654,25,5,5
5b.sql,Dynamic Programming,4--3---2---1---0--,641.529,17,5,5
5b.sql,Dynamic Programming,4--3---2---1---0--,649.845,78,5,5
5b.sql,Dynamic Programming,4--3---2---1---0--,645.634,57,5,5
5b.sql,Reinforcement Learning,0-2-4-3-1-,98.444,43,5,5
5b.sql,Reinforcement Learning,0-2-4-3-1-,97.745,76,5,5
5b.sql,Reinforcement Learning,0-2-4-3-1-,98.435,33,5,5
5b.sql,Reinforcement Learning,0-2-3-1-4-,98.549,42,5,5
5b.sql,Reinforcement Learning,0-2-3-1-4-,96.829,23,5,5
5b.sql,Reinforcement Learning,0-2-4-3-1-,98.373,31,5,5
5b.sql,Reinforcement Learning,0-2-3-1-4-,98.521,29,5,5
5b.sql,Reinforcement Learning,0-2-4-3-1-,97.047,27,5,5
5b.sql,Reinforcement Learning,0-2-4-3-1-,98.666,20,5,5
5b.sql,Reinforcement Learning,0-2-3-4-1-,107.214,16,5,5
5c.sql,Dynamic Programming,4--3---2---1---0--,1391.61,98,5,5
5c.sql,Dynamic Programming,4--3---2---1---0--,1387.12,16,5,5
5c.sql,Dynamic Programming,4--3---2---1---0--,1388.72,9,5,5
5c.sql,Dynamic Programming,4--3---2---1---0--,1395.53,18,5,5
5c.sql,Dynamic Programming,4--3---2---1---0--,1397.63,43,5,5
5c.sql,Dynamic Programming,4--3---2---1---0--,1396.46,56,5,5
5c.sql,Dynamic Programming,4--3---2---1---0--,1391.64,98,5,5
5c.sql,Dynamic Programming,4--3---2---1---0--,1386.98,9,5,5
5c.sql,Dynamic Programming,4--3---2---1---0--,1392.21,96,5,5
5c.sql,Dynamic Programming,4--3---2---1---0--,1390.86,45,5,5
5c.sql,Reinforcement Learning,0-2-3-1-4-,1249.03,97,5,5
5c.sql,Reinforcement Learning,0-2-3-1-4-,1250.4,16,5,5
5c.sql,Reinforcement Learning,0-2-3-4-1-,1254.55,71,5,5
5c.sql,Reinforcement Learning,0-2-3-1-4-,1254.8,8,5,5
5c.sql,Reinforcement Learning,0-2-3-1-4-,1240.29,22,5,5
5c.sql,Reinforcement Learning,0-2-3-1-4-,1240.82,9,5,5
5c.sql,Reinforcement Learning,0-2-3-1-4-,1248.7,42,5,5
5c.sql,Reinforcement Learning,0-2-3-1-4-,1245.96,44,5,5
5c.sql,Reinforcement Learning,0-2-3-1-4-,1262.62,12,5,5
5c.sql,Reinforcement Learning,0-2-3-1-4-,1253.17,24,5,5
6a.sql,Dynamic Programming,4--2---1---3--0---,323.089,27,5,5
6a.sql,Dynamic Programming,4--2---1---3--0---,318.53,73,5,5
6a.sql,Dynamic Programming,4--2---1---3--0---,319.08,51,5,5
6a.sql,Dynamic Programming,4--2---1---3--0---,318.14,67,5,5
6a.sql,Dynamic Programming,4--2---1---3--0---,322.257,11,5,5
6a.sql,Dynamic Programming,4--2---1---3--0---,319.31,19,5,5
6a.sql,Dynamic Programming,4--2---1---3--0---,318.376,27,5,5
6a.sql,Dynamic Programming,4--2---1---3--0---,320.736,33,5,5
6a.sql,Dynamic Programming,4--2---1---3--0---,323.523,24,5,5
6a.sql,Dynamic Programming,4--2---1---3--0---,316.8,17,5,5
6a.sql,Reinforcement Learning,1-2-0-3-4-,284.673,9,5,5
6a.sql,Reinforcement Learning,1-2-0-4-3-,282.041,28,5,5
6a.sql,Reinforcement Learning,1-2-0-3-4-,287.268,30,5,5
6a.sql,Reinforcement Learning,1-2-0-4-3-,284.781,11,5,5
6a.sql,Reinforcement Learning,1-2-0-3-4-,300.58,13,5,5
6a.sql,Reinforcement Learning,1-2-0-4-3-,285.116,32,5,5
6a.sql,Reinforcement Learning,1-2-0-3-4-,286.617,24,5,5
6a.sql,Reinforcement Learning,1-2-0-4-3-,285.028,99,5,5
6a.sql,Reinforcement Learning,1-2-0-3-4-,286.846,99,5,5
6a.sql,Reinforcement Learning,1-2-0-4-3-,283.516,99,5,5
6b.sql,Dynamic Programming,4--2---1---3--0---,289.733,99,5,5
6b.sql,Dynamic Programming,4--2---1---3--0---,290.833,99,5,5
6b.sql,Dynamic Programming,4--2---1---3--0---,286.523,99,5,5
6b.sql,Dynamic Programming,4--2---1---3--0---,290.326,99,5,5
6b.sql,Dynamic Programming,4--2---1---3--0---,291.555,99,5,5
6b.sql,Dynamic Programming,4--2---1---3--0---,291.083,99,5,5
6b.sql,Dynamic Programming,4--2---1---3--0---,289.15,99,5,5
6b.sql,Dynamic Programming,4--2---1---3--0---,287.565,99,5,5
6b.sql,Dynamic Programming,4--2---1---3--0---,286.552,99,5,5
6b.sql,Dynamic Programming,4--2---1---3--0---,291.049,99,5,5
6b.sql,Reinforcement Learning,4-2-1-0-3-,283.764,99,5,5
6b.sql,Reinforcement Learning,4-2-1-0-3-,287.02,99,5,5
6b.sql,Reinforcement Learning,4-2-1-0-3-,281.907,99,5,5
6b.sql,Reinforcement Learning,4-2-1-0-3-,287.201,99,5,5
6b.sql,Reinforcement Learning,4-2-1-0-3-,286.868,99,5,5
6b.sql,Reinforcement Learning,4-2-1-0-3-,284.236,99,5,5
6b.sql,Reinforcement Learning,4-2-1-0-3-,283.556,99,5,5
6b.sql,Reinforcement Learning,4-2-1-0-3-,287.31,99,5,5
6b.sql,Reinforcement Learning,4-2-1-0-3-,285.78,99,5,5
6c.sql,Dynamic Programming,4--2---1---3--0---,259.353,99,5,5
6c.sql,Dynamic Programming,4--2---1---3--0---,258.722,99,5,5
6c.sql,Dynamic Programming,4--2---1---3--0---,257.21,99,5,5
6c.sql,Dynamic Programming,4--2---1---3--0---,256.378,99,5,5
6c.sql,Dynamic Programming,4--2---1---3--0---,259.957,99,5,5
6c.sql,Dynamic Programming,4--2---1---3--0---,261.618,99,5,5
6c.sql,Dynamic Programming,4--2---1---3--0---,259.319,99,5,5
6c.sql,Dynamic Programming,4--2---1---3--0---,258.223,99,5,5
6c.sql,Dynamic Programming,4--2---1---3--0---,262.014,73,5,5
6c.sql,Dynamic Programming,4--2---1---3--0---,258.312,10,5,5
6c.sql,Reinforcement Learning,1-2-0-4-3-,249.1,57,5,5
6c.sql,Reinforcement Learning,1-2-0-4-3-,248.383,10,5,5
6c.sql,Reinforcement Learning,1-2-0-4-3-,250.924,16,5,5
6c.sql,Reinforcement Learning,1-2-0-4-3-,249.495,52,5,5
6c.sql,Reinforcement Learning,1-2-0-3-4-,250.142,18,5,5
6c.sql,Reinforcement Learning,1-2-0-4-3-,251.101,11,5,5
6c.sql,Reinforcement Learning,1-2-0-3-4-,252.972,34,5,5
6c.sql,Reinforcement Learning,1-2-0-3-4-,248.176,25,5,5
6c.sql,Reinforcement Learning,1-2-0-3-4-,250.338,28,5,5
6c.sql,Reinforcement Learning,1-2-0-3-4-,251.829,28,5,5
6d.sql,Dynamic Programming,4--2---1---3--0---,416.609,24,5,5
6d.sql,Dynamic Programming,4--2---1---3--0---,417.162,12,5,5
6d.sql,Dynamic Programming,4--2---1---3--0---,413.645,48,5,5
6d.sql,Dynamic Programming,4--2---1---3--0---,414.783,32,5,5
6d.sql,Dynamic Programming,4--2---1---3--0---,420.222,26,5,5
6d.sql,Dynamic Programming,4--2---1---3--0---,414.33,66,5,5
6d.sql,Dynamic Programming,4--2---1---3--0---,413.944,16,5,5
6d.sql,Dynamic Programming,4--2---1---3--0---,413.077,11,5,5
6d.sql,Dynamic Programming,4--2---1---3--0---,417.219,9,5,5
6d.sql,Dynamic Programming,4--2---1---3--0---,420.852,9,5,5
6d.sql,Reinforcement Learning,3-0-2-4-1-,407.996,15,5,5
6d.sql,Reinforcement Learning,3-0-2-1-4-,406.347,52,5,5
6d.sql,Reinforcement Learning,3-0-2-1-4-,422.555,58,5,5
6d.sql,Reinforcement Learning,3-0-2-1-4-,409.485,80,5,5
6d.sql,Reinforcement Learning,3-0-2-1-4-,423.241,17,5,5
6d.sql,Reinforcement Learning,3-0-2-1-4-,404.802,66,5,5
6d.sql,Reinforcement Learning,3-0-2-1-4-,417.521,11,5,5
6d.sql,Reinforcement Learning,3-0-2-4-1-,419.304,20,5,5
6d.sql,Reinforcement Learning,3-0-2-1-4-,423.594,24,5,5
6d.sql,Reinforcement Learning,3-0-2-4-1-,419.096,56,5,5
6e.sql,Dynamic Programming,4--2---1---3--0---,417.443,15,5,5
6e.sql,Dynamic Programming,4--2---1---3--0---,414.817,76,5,5
6e.sql,Dynamic Programming,4--2---1---3--0---,412.822,35,5,5
6e.sql,Dynamic Programming,4--2---1---3--0---,416.13,9,5,5
6e.sql,Dynamic Programming,4--2---1---3--0---,415.815,26,5,5
6e.sql,Dynamic Programming,4--2---1---3--0---,410.945,10,5,5
6e.sql,Dynamic Programming,4--2---1---3--0---,416.071,85,5,5
6e.sql,Dynamic Programming,4--2---1---3--0---,412.676,76,5,5
6e.sql,Dynamic Programming,4--2---1---3--0---,410.26,43,5,5
6e.sql,Dynamic Programming,4--2---1---3--0---,419.798,43,5,5
6e.sql,Reinforcement Learning,1-2-0-3-4-,330.275,9,5,5
6e.sql,Reinforcement Learning,1-2-0-3-4-,332.47,82,5,5
6e.sql,Reinforcement Learning,1-2-0-3-4-,332.184,55,5,5
6e.sql,Reinforcement Learning,1-2-0-4-3-,333.578,11,5,5
6e.sql,Reinforcement Learning,1-2-0-3-4-,333.709,47,5,5
6e.sql,Reinforcement Learning,1-2-0-4-3-,335.751,17,5,5
6e.sql,Reinforcement Learning,1-2-0-3-4-,331.621,49,5,5
6e.sql,Reinforcement Learning,1-2-0-4-3-,349.849,65,5,5
6e.sql,Reinforcement Learning,1-2-0-3-4-,339.656,36,5,5
6e.sql,Reinforcement Learning,1-2-0-3-4-,335.417,44,5,5
6f.sql,Dynamic Programming,4--2---1---3--0---,2409.92,29,5,5
6f.sql,Dynamic Programming,4--2---1---3--0---,2401.09,39,5,5
6f.sql,Dynamic Programming,4--2---1---3--0---,2409.8,31,5,5
6f.sql,Dynamic Programming,4--2---1---3--0---,2415.46,30,5,5
6f.sql,Dynamic Programming,4--2---1---3--0---,2407.05,31,5,5
6f.sql,Dynamic Programming,4--2---1---3--0---,2408.55,35,5,5
6f.sql,Dynamic Programming,4--2---1---3--0---,2400.9,45,5,5
6f.sql,Dynamic Programming,4--2---1---3--0---,2394.5,16,5,5
6f.sql,Dynamic Programming,4--2---1---3--0---,2412.72,56,5,5
6f.sql,Dynamic Programming,4--2---1---3--0---,2395.26,10,5,5
6f.sql,Reinforcement Learning,1-2-0-4-3-,1324.18,9,5,5
6f.sql,Reinforcement Learning,1-2-0-4-3-,1316.44,18,5,5
6f.sql,Reinforcement Learning,1-2-0-4-3-,1317.95,37,5,5
6f.sql,Reinforcement Learning,1-2-0-4-3-,1321.58,39,5,5
6f.sql,Reinforcement Learning,1-2-0-4-3-,1316.44,84,5,5
6f.sql,Reinforcement Learning,1-2-0-4-3-,1317.05,9,5,5
6f.sql,Reinforcement Learning,1-2-0-4-3-,1313.42,39,5,5
6f.sql,Reinforcement Learning,1-2-0-4-3-,1326.64,73,5,5
6f.sql,Reinforcement Learning,1-2-0-4-3-,1320.19,16,5,5
6f.sql,Reinforcement Learning,1-2-0-4-3-,1313.86,44,5,5
7a.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,599.724,8,8,11
7a.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,600.943,19,8,11
7a.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,596.621,9,8,11
7a.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,595.854,44,8,11
7a.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,597.748,45,8,11
7a.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,600.934,28,8,11
7a.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,598.426,24,8,11
7a.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,593.406,64,8,11
7a.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,601.767,10,8,11
7a.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,597.597,90,8,11
7a.sql,Reinforcement Learning,2-6-5-0-1-4-3-7-,362.266,16,8,11
7a.sql,Reinforcement Learning,2-6-5-0-1-7-4-3-,352.807,23,8,11
7a.sql,Reinforcement Learning,2-6-5-0-1-7-4-3-,357.361,25,8,11
7a.sql,Reinforcement Learning,2-6-5-0-1-7-4-3-,357.188,19,8,11
7a.sql,Reinforcement Learning,2-6-5-0-1-4-3-7-,353.635,12,8,11
7a.sql,Reinforcement Learning,2-6-5-1-7-4-0-3-,350.06,35,8,11
7a.sql,Reinforcement Learning,2-6-5-1-4-3-7-0-,355.512,28,8,11
7a.sql,Reinforcement Learning,2-6-5-0-1-4-3-7-,354.642,32,8,11
7a.sql,Reinforcement Learning,2-6-5-0-1-4-3-7-,353.6,23,8,11
7a.sql,Reinforcement Learning,2-6-5-0-1-7-4-3-,354.839,34,8,11
7b.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,371.748,12,8,11
7b.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,372.586,39,8,11
7b.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,368.114,43,8,11
7b.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,375.223,26,8,11
7b.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,366.966,91,8,11
7b.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,371.487,16,8,11
7b.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,376.229,11,8,11
7b.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,370.297,8,8,11
7b.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,366.244,9,8,11
7b.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,366.188,15,8,11
7b.sql,Reinforcement Learning,6-2-1-7-4-3-5-0-,284.774,48,8,11
7b.sql,Reinforcement Learning,6-2-1-7-0-4-3-5-,283.7,80,8,11
7b.sql,Reinforcement Learning,6-0-1-4-3-7-2-5-,285.404,48,8,11
7b.sql,Reinforcement Learning,6-2-1-0-7-5-4-3-,285.055,27,8,11
7b.sql,Reinforcement Learning,6-2-1-7-5-4-3-0-,282.451,85,8,11
7b.sql,Reinforcement Learning,6-0-1-7-2-4-3-5-,285.117,16,8,11
7b.sql,Reinforcement Learning,6-1-2-7-4-5-0-3-,285.904,17,8,11
7b.sql,Reinforcement Learning,6-2-1-7-4-3-5-0-,284.692,18,8,11
7b.sql,Reinforcement Learning,6-1-7-4-3-5-2-0-,287.622,53,8,11
7b.sql,Reinforcement Learning,6-1-7-4-2-3-0-5-,287.363,15,8,11
7c.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,1680.19,97,8,11
7c.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,1684.95,74,8,11
7c.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,1694.4,10,8,11
7c.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,1672.96,30,8,11
7c.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,1676.46,52,8,11
7c.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,1672.74,11,8,11
7c.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,1681.54,62,8,11
7c.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,1677.94,41,8,11
7c.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,1693.2,29,8,11
7c.sql,Dynamic Programming,7--4---3---1---6--0---2---5---,1677.92,9,8,11
7c.sql,Reinforcement Learning,5-1-4-6-7-2-3-0-,1057.37,54,8,11
7c.sql,Reinforcement Learning,5-1-4-6-7-3-2-0-,1046.41,68,8,11
7c.sql,Reinforcement Learning,5-1-4-6-7-2-3-0-,1036.89,11,8,11
7c.sql,Reinforcement Learning,5-1-4-6-7-0-3-2-,1048.51,60,8,11
7c.sql,Reinforcement Learning,5-1-4-3-6-7-0-2-,1038.65,17,8,11
7c.sql,Reinforcement Learning,5-1-4-3-0-6-7-2-,1052.32,81,8,11
7c.sql,Reinforcement Learning,5-1-4-3-7-0-6-2-,1038.96,42,8,11
7c.sql,Reinforcement Learning,5-1-4-3-7-0-6-2-,1044.82,30,8,11
7c.sql,Reinforcement Learning,5-1-4-6-7-3-0-2-,1038.01,61,8,11
7c.sql,Reinforcement Learning,5-1-4-3-7-0-6-2-,1044.44,31,8,11
8a.sql,Dynamic Programming,6--5--3--2---4--1------0--,593.454,60,7,8
8a.sql,Dynamic Programming,6--5--3--2---4--1------0--,589.97,30,7,8
8a.sql,Dynamic Programming,6--5--3--2---4--1------0--,594.472,26,7,8
8a.sql,Dynamic Programming,6--5--3--2---4--1------0--,599.854,27,7,8
8a.sql,Dynamic Programming,6--5--3--2---4--1------0--,615.654,33,7,8
8a.sql,Dynamic Programming,6--5--3--2---4--1------0--,597.624,46,7,8
8a.sql,Dynamic Programming,6--5--3--2---4--1------0--,595.613,16,7,8
8a.sql,Dynamic Programming,6--5--3--2---4--1------0--,586.633,46,7,8
8a.sql,Dynamic Programming,6--5--3--2---4--1------0--,596.282,14,7,8
8a.sql,Dynamic Programming,6--5--3--2---4--1------0--,596.09,9,7,8
8a.sql,Reinforcement Learning,4-1-0-5-3-2-6-,589.86,18,7,8
8a.sql,Reinforcement Learning,4-1-3-6-2-5-0-,557.798,32,7,8
8a.sql,Reinforcement Learning,4-1-3-2-5-0-6-,567.011,32,7,8
8a.sql,Reinforcement Learning,4-0-1-5-3-2-6-,562.379,76,7,8
8a.sql,Reinforcement Learning,4-1-3-2-0-6-5-,590.833,9,7,8
8a.sql,Reinforcement Learning,4-1-0-3-2-5-6-,571.812,91,7,8
8a.sql,Reinforcement Learning,5-1-4-3-0-6-2-,561.248,48,7,8
8a.sql,Reinforcement Learning,4-1-3-5-2-6-0-,560.935,16,7,8
8a.sql,Reinforcement Learning,4-1-3-0-2-5-6-,558.345,48,7,8
8a.sql,Reinforcement Learning,4-0-1-3-2-5-6-,554.397,8,7,8
8b.sql,Dynamic Programming,6--5--3--2---4--1------0--,476.649,15,7,8
8b.sql,Dynamic Programming,6--5--3--2---4--1------0--,467.457,9,7,8
8b.sql,Dynamic Programming,6--5--3--2---4--1------0--,478.282,42,7,8
8b.sql,Dynamic Programming,6--5--3--2---4--1------0--,476.7,24,7,8
8b.sql,Dynamic Programming,6--5--3--2---4--1------0--,475.284,9,7,8
8b.sql,Dynamic Programming,6--5--3--2---4--1------0--,476.213,24,7,8
8b.sql,Dynamic Programming,6--5--3--2---4--1------0--,472.878,33,7,8
8b.sql,Dynamic Programming,6--5--3--2---4--1------0--,470.418,33,7,8
8b.sql,Dynamic Programming,6--5--3--2---4--1------0--,476.165,25,7,8
8b.sql,Dynamic Programming,6--5--3--2---4--1------0--,470.969,46,7,8
8b.sql,Reinforcement Learning,4-1-3-5-2-6-0-,471.091,70,7,8
8b.sql,Reinforcement Learning,4-1-6-3-0-2-5-,464.789,13,7,8
8b.sql,Reinforcement Learning,4-0-1-3-2-6-5-,465.948,18,7,8
8b.sql,Reinforcement Learning,4-0-1-3-2-5-6-,471.186,16,7,8
8b.sql,Reinforcement Learning,4-0-1-5-3-6-2-,470.368,34,7,8
8b.sql,Reinforcement Learning,2-3-6-1-0-4-5-,470.506,27,7,8
8b.sql,Reinforcement Learning,4-0-1-5-6-3-2-,473.14,16,7,8
8b.sql,Reinforcement Learning,6-3-2-1-4-5-0-,463.052,9,7,8
8b.sql,Reinforcement Learning,4-0-1-6-5-3-2-,463.309,27,7,8
8b.sql,Reinforcement Learning,4-0-1-5-3-2-6-,464.001,30,7,8
8c.sql,Dynamic Programming,6--5--3--2---4--1------0--,4642.25,12,7,8
8c.sql,Dynamic Programming,6--5--3--2---4--1------0--,4617.3,13,7,8
8c.sql,Dynamic Programming,6--5--3--2---4--1------0--,4596.17,32,7,8
8c.sql,Dynamic Programming,6--5--3--2---4--1------0--,4612.71,23,7,8
8c.sql,Dynamic Programming,6--5--3--2---4--1------0--,4591.05,99,7,8
8c.sql,Dynamic Programming,6--5--3--2---4--1------0--,4582.34,99,7,8
8c.sql,Dynamic Programming,6--5--3--2---4--1------0--,4627.07,99,7,8
8c.sql,Dynamic Programming,6--5--3--2---4--1------0--,4573.79,99,7,8
8c.sql,Dynamic Programming,6--5--3--2---4--1------0--,4640.38,99,7,8
8c.sql,Dynamic Programming,6--5--3--2---4--1------0--,4626.74,99,7,8
8c.sql,Reinforcement Learning,5-1-6-4-3-2-0-,3316.58,99,7,8
8c.sql,Reinforcement Learning,5-1-6-4-3-2-0-,3278.93,99,7,8
8c.sql,Reinforcement Learning,5-1-6-4-3-2-0-,3277.92,99,7,8
8c.sql,Reinforcement Learning,5-1-6-4-3-2-0-,3290.8,99,7,8
8c.sql,Reinforcement Learning,5-1-6-4-3-2-0-,3283.01,99,7,8
8c.sql,Reinforcement Learning,5-1-6-4-3-2-0-,3291.84,99,7,8
8c.sql,Reinforcement Learning,5-1-6-4-3-2-0-,3288.09,99,7,8
8c.sql,Reinforcement Learning,5-1-6-4-3-2-0-,3445.52,99,7,8
8c.sql,Reinforcement Learning,5-1-6-4-3-2-0-,3292.33,99,7,8
8c.sql,Reinforcement Learning,5-1-6-4-3-2-0-,3282.71,75,7,8
8d.sql,Dynamic Programming,6--5--3--2---4--1------0--,3367.31,10,7,8
8d.sql,Dynamic Programming,6--5--3--2---4--1------0--,3379.79,57,7,8
8d.sql,Dynamic Programming,6--5--3--2---4--1------0--,3374.76,13,7,8
8d.sql,Dynamic Programming,6--5--3--2---4--1------0--,3368.64,16,7,8
8d.sql,Dynamic Programming,6--5--3--2---4--1------0--,3388.41,47,7,8
8d.sql,Dynamic Programming,6--5--3--2---4--1------0--,3394.38,21,7,8
8d.sql,Dynamic Programming,6--5--3--2---4--1------0--,3373.46,11,7,8
8d.sql,Dynamic Programming,6--5--3--2---4--1------0--,3371.97,60,7,8
8d.sql,Dynamic Programming,6--5--3--2---4--1------0--,3409.34,25,7,8
8d.sql,Dynamic Programming,6--5--3--2---4--1------0--,3378.2,28,7,8
8d.sql,Reinforcement Learning,5-1-6-4-3-2-0-,794.872,23,7,8
8d.sql,Reinforcement Learning,5-1-6-4-3-2-0-,788.307,36,7,8
8d.sql,Reinforcement Learning,5-1-6-4-3-2-0-,789.24,12,7,8
8d.sql,Reinforcement Learning,5-1-6-4-3-2-0-,790.356,27,7,8
8d.sql,Reinforcement Learning,5-1-6-4-3-2-0-,786.122,32,7,8
8d.sql,Reinforcement Learning,5-1-6-4-3-2-0-,788.779,29,7,8
8d.sql,Reinforcement Learning,5-1-6-4-3-2-0-,792.704,95,7,8
8d.sql,Reinforcement Learning,5-1-6-4-3-2-0-,788.723,16,7,8
8d.sql,Reinforcement Learning,5-1-6-4-3-2-0-,787.938,10,7,8
9a.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,943.547,8,8,9
9a.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,938.114,9,8,9
9a.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,935.89,15,8,9
9a.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,938.352,67,8,9
9a.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,941.462,89,8,9
9a.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,938.108,59,8,9
9a.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,944.434,80,8,9
9a.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,937.549,16,8,9
9a.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,946.772,70,8,9
9a.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,938.713,16,8,9
9a.sql,Reinforcement Learning,5-0-2-1-6-4-7-3-,856.991,16,8,9
9a.sql,Reinforcement Learning,5-2-1-6-4-7-3-0-,842.318,29,8,9
9a.sql,Reinforcement Learning,5-2-1-4-6-7-3-0-,847.864,58,8,9
9a.sql,Reinforcement Learning,5-0-2-1-4-6-7-3-,846.693,11,8,9
9a.sql,Reinforcement Learning,5-0-2-1-4-3-6-7-,878.898,70,8,9
9a.sql,Reinforcement Learning,5-0-2-1-7-4-3-6-,853.992,48,8,9
9a.sql,Reinforcement Learning,5-2-4-6-3-0-1-7-,872.235,12,8,9
9a.sql,Reinforcement Learning,5-0-2-1-4-3-6-7-,849.145,26,8,9
9a.sql,Reinforcement Learning,5-0-2-1-4-3-7-6-,845.007,17,8,9
9b.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,739.116,10,8,9
9b.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,735.607,87,8,9
9b.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,734.908,51,8,9
9b.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,734.771,41,8,9
9b.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,738.055,29,8,9
9b.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,733.915,9,8,9
9b.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,736.075,33,8,9
9b.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,737.41,81,8,9
9b.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,737.719,10,8,9
9b.sql,Dynamic Programming,7--4---3---6--2----1---5--0---,734.757,63,8,9
9b.sql,Reinforcement Learning,5-0-2-6-1-4-3-7-,697.01,17,8,9
9b.sql,Reinforcement Learning,5-0-2-6-1-7-4-3-,695.128,45,8,9
9b.sql,Reinforcement Learning,5-0-2-1-6-7-4-3-,696.177,50,8,9
9b.sql,Reinforcement Learning,5-0-2-6-1-7-4-3-,695.899,46,8,9
9b.sql,Reinforcement Learning,5-0-2-6-1-7-4-3-,695.702,72,8,9
9b.sql,Reinforcement Learning,5-0-2-1-7-4-6-3-,694.92,45,8,9
