Query,Optimizer,Loop,JoinOrder,PreparationTime,ExecutionTime,TotalTime
8c.sql,DuckDB,NULL,6--5--3--2---4--1------0--,3.69,5915.98,5919.69
29b.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.484,51448.3,51453.8
6b.sql,DuckDB,NULL,4--2---1---3--0---,0.815,406.633,407.466
30c.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.497,59306,59310.5
31c.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.724,59351.2,59356
13d.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,3.926,781.521,785.464
17d.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.111,1719.79,1723.92
25b.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.03,57721,57725
3a.sql,DuckDB,NULL,3--2---1---0--,0.584,57272.6,57273.2
16b.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.308,10318.8,10323.2
27b.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.601,56505,56510.6
17e.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.928,4479.7,4483.65
28a.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.831,57865.6,57871.4
31b.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,5.183,58320.1,58325.3
32a.sql,DuckDB,NULL,5--4--3----2---1---0--,1.199,495.01,496.225
15a.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.313,50621,50625.3
20c.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.121,1962.13,1967.27
6f.sql,DuckDB,NULL,4--2---1---3--0---,0.738,3407.45,3408.2
18a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.361,62721.9,62726.3
10c.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.196,2500.4,2504.61
5b.sql,DuckDB,NULL,4--3---2---1---0--,1.013,56505.3,56506.3
31a.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.851,58437.2,58442.1
14a.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.81,57752.1,57756
32b.sql,DuckDB,NULL,5--4--3----2---1---0--,1.202,505.165,506.384
13c.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.176,343.544,347.736
24b.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.664,58230.2,58234.8
21c.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.609,57221.7,57226.3
8a.sql,DuckDB,NULL,6--5--3--2---4--1------0--,3.993,1260.08,1264.09
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.148,1270.3,1275.47
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.548,1583.62,1584.19
13b.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.065,427.052,431.134
10a.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.149,1670.73,1674.9
11c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.902,275.331,279.251
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.269,56635.4,56640.7
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.009,1602.11,1606.14
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.805,195.622,196.445
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.707,57372.4,57377.1
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.654,653.784,654.455
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.756,748.221,748.996
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.372,5017.43,5021.82
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.569,1757.62,1762.21
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.928,56769.7,56775.6
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.107,2011.69,2015.82
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.881,57317.7,57318.6
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.617,1589.81,1590.44
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.854,56316.7,56320.6
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.745,347.101,352.865
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.168,59246.1,59250.3
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.804,4876.58,4881.4
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.628,3006.93,3011.57
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,5.017,59317.5,59322.5
1a.sql,DuckDB,NULL,4--3---2---1---0--,0.993,660.977,661.988
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.171,3427.68,3431.87
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.979,58047.2,58052.2
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.562,58212.5,58218
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.629,56705.6,56710.3
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.334,2020.85,2025.2
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.712,1642.99,1643.72
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.22,230.499,234.737
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.816,56992.6,56997.4
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.445,5747.85,5752.31
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.746,1601.37,1602.14
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.282,57388,57392.3
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.159,7571.61,7575.78
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.393,5849.7,5854.11
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.022,56479.5,56483.5
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.948,61129.2,61133.2
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.353,1825.47,1831.84
3b.sql,DuckDB,NULL,3--2---1---0--,0.613,58586.9,58587.5
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.063,1649.82,1653.9
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.119,665.555,670.69
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.768,391.056,391.842
1c.sql,DuckDB,NULL,4--3---2---1---0--,0.741,237.896,238.654
30a.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.353,59255.3,59259.7
29a.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.54,58003.5,58009.1
30b.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.835,57973.8,57978.6
11d.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.645,449.416,453.078
8b.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.385,1085.11,1089.52
26a.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.654,1253.45,1258.12
23b.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.651,50330.7,50335.4
15b.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.344,50363.6,50367.9
12a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.7,56333.4,56337.2
22a.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.663,56983.4,56988
19a.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.636,58012.2,58016.9
21a.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.486,56985.3,56989.8
26c.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.535,1131.69,1136.24
7b.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.221,684.531,689.77
14c.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.731,58242.1,58245.8
9b.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.502,1450.35,1454.87
19c.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.496,58313,58317.5
7c.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.401,32512.4,32517.8
4a.sql,DuckDB,NULL,4--3---2---1---0--,0.791,491.662,492.471
6e.sql,DuckDB,NULL,4--2---1---3--0---,0.815,570.634,571.466
12c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.749,56913.2,56916.9
27c.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.426,57045.8,57051.2
26b.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.562,1040.5,1045.08
33a.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.843,418.799,424.662
24a.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.588,58354.6,58359.2
33c.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,6.015,468.948,474.98
21b.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.599,56318.2,56322.8
25c.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.902,64755.5,64759.4
3c.sql,DuckDB,NULL,3--2---1---0--,2.838,59543.7,59546.6
15d.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.852,3540.16,3545.03
22c.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,6.294,60074.5,60080.8
28c.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.94,58542.5,58548.5
7a.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.421,991.512,996.95
11a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.991,253.127,257.136
6a.sql,DuckDB,NULL,4--2---1---3--0---,0.805,460.076,460.897
6d.sql,DuckDB,NULL,4--2---1---3--0---,0.834,573.694,574.544
5c.sql,DuckDB,NULL,4--3---2---1---0--,0.809,57891.9,57892.7
18c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.034,59324.5,59328.5
18b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.196,58014.8,58019
1b.sql,DuckDB,NULL,4--3---2---1---0--,0.63,551.032,551.678
8c.sql,DuckDB,NULL,6--5--3--2---4--1------0--,3.632,5913.15,5916.8
29b.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.486,51362.5,51368
6b.sql,DuckDB,NULL,4--2---1---3--0---,0.831,403.819,404.668
30c.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.501,59213.4,59217.9
31c.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.698,59258.6,59263.4
13d.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,3.938,782.484,786.438
17d.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.044,1731.13,1735.19
25b.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.017,57637.2,57641.2
3a.sql,DuckDB,NULL,3--2---1---0--,0.577,57187.4,57188
16b.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.31,10208.4,10212.8
27b.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.536,56450.9,56456.4
17e.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.991,4474.71,4478.72
28a.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.807,57838,57843.8
31b.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,5.178,58215.6,58220.8
32a.sql,DuckDB,NULL,5--4--3----2---1---0--,1.192,492.187,493.396
15a.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.335,50518.5,50522.9
20c.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.202,1954.67,1959.89
6f.sql,DuckDB,NULL,4--2---1---3--0---,0.746,3411.18,3411.94
18a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.4,62613.3,62617.8
10c.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.192,2492.32,2496.53
5b.sql,DuckDB,NULL,4--3---2---1---0--,1.014,56411.3,56412.3
31a.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.828,58243.6,58248.5
14a.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.767,57630.5,57634.3
32b.sql,DuckDB,NULL,5--4--3----2---1---0--,1.211,499.155,500.382
13c.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.189,341.774,345.98
24b.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.687,57997.4,58002.1
21c.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.587,57293.2,57297.9
8a.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.024,1232.82,1236.86
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.124,1243.88,1249.02
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.55,1550.91,1551.48
13b.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.078,418.581,422.677
10a.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.108,1659.35,1663.48
11c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.937,277.348,281.304
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.412,56707.9,56713.4
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,3.998,1596.25,1600.27
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.819,194.146,194.981
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.677,57280.5,57285.2
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.657,653.363,654.038
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.786,749.223,750.026
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.375,5028.29,5032.68
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.621,1756.57,1761.2
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,6.016,56920.7,56926.7
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.099,2012.85,2016.96
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.88,57352.4,57353.3
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.613,1586.42,1587.05
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.892,56381.7,56385.6
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.765,348.157,353.938
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.158,59313,59317.2
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.783,4859.63,4864.44
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.338,2999.17,3003.52
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.989,59368.5,59373.5
1a.sql,DuckDB,NULL,4--3---2---1---0--,1.004,664.643,665.664
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.179,3424.78,3428.98
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.045,58050.9,58056
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.552,58247.8,58253.4
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.682,56725.9,56730.6
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.389,2032.07,2036.47
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.718,1656.72,1657.45
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.222,230.928,235.166
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.858,57024.5,57029.4
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.5,5776.09,5780.61
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.737,1601.29,1602.04
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.254,57431.4,57435.7
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.182,7648.19,7652.39
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.39,5894.54,5898.94
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.069,56536.8,56540.9
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.964,61157,61161
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.415,1837.84,1844.28
3b.sql,DuckDB,NULL,3--2---1---0--,0.621,58592.5,58593.2
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.184,1647.29,1651.49
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.14,669.773,674.931
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.783,392.618,393.419
1c.sql,DuckDB,NULL,4--3---2---1---0--,0.739,238.752,239.507
30a.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.351,59359.2,59363.5
29a.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.589,58020.6,58026.2
30b.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.86,57981.6,57986.5
11d.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.652,451.689,455.359
8b.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.451,1088.66,1093.13
26a.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.669,1249.12,1253.81
23b.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.673,50328.5,50333.2
15b.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.322,50375.3,50379.7
12a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.704,56310.7,56314.4
22a.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.674,57013.3,57018
19a.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.659,57991.8,57996.5
21a.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.528,56987.8,56992.3
26c.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.543,1132.97,1137.53
7b.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.273,687.188,692.484
14c.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.745,58200.5,58204.2
9b.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.583,1451.56,1456.16
19c.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.545,58369.5,58374.1
7c.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.476,32559.6,32565.1
4a.sql,DuckDB,NULL,4--3---2---1---0--,0.801,493.608,494.425
6e.sql,DuckDB,NULL,4--2---1---3--0---,0.807,572.734,573.559
12c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.777,56969,56972.8
27c.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.478,57077.8,57083.3
26b.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.581,1041.84,1046.43
33a.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.838,416.423,422.278
24a.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.585,58341,58345.6
33c.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,6.063,468.907,474.988
21b.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.6,56330.7,56335.3
25c.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.941,64813.9,64817.8
3c.sql,DuckDB,NULL,3--2---1---0--,2.791,59528.7,59531.5
15d.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.911,3539.11,3544.04
22c.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,6.436,60234,60240.5
28c.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,6.044,58680.9,58686.9
7a.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.416,991.493,996.927
11a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.054,252.72,256.79
6a.sql,DuckDB,NULL,4--2---1---3--0---,0.81,462.996,463.823
6d.sql,DuckDB,NULL,4--2---1---3--0---,0.834,576.004,576.855
5c.sql,DuckDB,NULL,4--3---2---1---0--,0.826,57928.5,57929.4
18c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.071,59337.2,59341.3
18b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.23,58002,58006.2
1b.sql,DuckDB,NULL,4--3---2---1---0--,0.636,551.42,552.074
8c.sql,DuckDB,NULL,6--5--3--2---4--1------0--,3.691,5913.28,5916.99
29b.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.546,51366.4,51372
6b.sql,DuckDB,NULL,4--2---1---3--0---,0.828,404.612,405.458
30c.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.498,59225.8,59230.3
31c.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.747,59294.5,59299.3
13d.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,3.922,783.208,787.146
17d.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.122,1719.78,1723.92
25b.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.06,57632.7,57636.8
3a.sql,DuckDB,NULL,3--2---1---0--,0.58,57195.8,57196.4
16b.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.288,10391.3,10395.6
27b.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.583,56442.6,56448.2
17e.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.938,4475.48,4479.44
28a.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.856,57802.8,57808.7
31b.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,5.167,58171.1,58176.2
32a.sql,DuckDB,NULL,5--4--3----2---1---0--,1.236,492.104,493.357
15a.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.607,50505.7,50510.3
20c.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.132,1952.64,1957.79
6f.sql,DuckDB,NULL,4--2---1---3--0---,0.747,3432.84,3433.61
18a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.412,62619.6,62624
10c.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.273,2494.59,2498.88
5b.sql,DuckDB,NULL,4--3---2---1---0--,1.019,56407.6,56408.6
31a.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.937,58232,58236.9
14a.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.783,57634.6,57638.4
32b.sql,DuckDB,NULL,5--4--3----2---1---0--,1.213,498.976,500.206
13c.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.198,343.923,348.137
24b.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.712,57970.7,57975.4
21c.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.684,57043.6,57048.3
8a.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.055,1251.98,1256.05
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.159,1260.66,1265.84
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.566,1570.85,1571.43
13b.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.096,425.386,429.5
10a.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.132,1670.82,1674.97
11c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.965,274.91,278.893
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.352,56453.1,56458.5
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,3.99,1598.98,1602.99
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.802,195.538,196.357
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.709,57244.5,57249.3
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.675,654.483,655.175
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.767,748.271,749.056
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.404,5041.52,5045.94
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.573,1748.3,1752.89
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,6.03,56670.6,56676.7
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.169,2043.99,2048.17
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.898,57098.4,57099.3
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.612,1583.79,1584.42
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.897,56146.2,56150.1
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.862,348.083,353.963
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.192,59057,59061.2
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.849,4818.89,4823.76
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.329,2992.14,2996.49
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.963,59132.5,59137.5
1a.sql,DuckDB,NULL,4--3---2---1---0--,0.99,665.364,666.371
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.188,3443.7,3447.9
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.067,58194.1,58199.2
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.641,58356.2,58361.8
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.679,56866.4,56871.1
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.355,2030.29,2034.66
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.725,1657.52,1658.26
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.305,231.541,235.863
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.862,57176.4,57181.3
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.555,5793.54,5798.12
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.742,1611.52,1612.28
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.333,57558.6,57562.9
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.192,7606.07,7610.28
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.408,5896.07,5900.5
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.078,56713.7,56717.8
